cliente_id,idade,genero,cidade,renda_mensal,tipo_cliente,data_cadastro
4210,21,M,Manaus,2490.288054110575,Regular,2023-05-15 02:46:47.121424288
4211,31,F,Manaus,6376.026973161133,Regular,2023-05-15 09:47:38.251650336
4212,28,F,Fortaleza,5602.009099769845,Novo,2023-05-15 16:48:29.381876384
4213,44,M,Salvador,1605.7129699733466,Regular,2023-05-15 23:49:20.512102432
4214,12,M,Curitiba,2283.8168823510105,Novo,2023-05-16 06:50:11.642328480
4215,35,M,Rio de Janeiro,4559.654508621071,Regular,2023-05-16 13:51:02.772554512
4216,41,M,Manaus,4027.7698656391003,Regular,2023-05-16 20:51:53.902780560
4217,57,F,Belo Horizonte,2919.801807558891,Regular,2023-05-17 03:52:45.033006608
4218,29,F,Belo Horizonte,1687.83158374925,Novo,2023-05-17 10:53:36.163232656
4219,38,F,Manaus,2119.0644581101515,Regular,2023-05-17 17:54:27.293458704
4220,13,F,Belo Horizonte,2302.190215085791,Novo,2023-05-18 00:55:18.423684752
4221,6,M,Brasilia,3423.768642308777,Novo,2023-05-18 07:56:09.553910784
4222,45,F,Curitiba,6987.398401686909,Regular,2023-05-18 14:57:00.684136832
4223,34,M,Salvador,2114.4708744292725,VIP,2023-05-18 21:57:51.814362880
4224,49,F,Manaus,1784.6585300511367,Regular,2023-05-19 04:58:42.944588928
4225,18,M,Manaus,2823.4272463252473,Regular,2023-05-19 11:59:34.074814976
4226,41,F,Rio de Janeiro,4993.385872733692,Regular,2023-05-19 19:00:25.205041024
4227,57,M,Curitiba,1446.003056703987,VIP,2023-05-20 02:01:16.335267056
4228,40,M,Porto Alegre,6166.070705874227,Regular,2023-05-20 09:02:07.465493104
4229,38,M,Porto Alegre,2735.2669602034302,Regular,2023-05-20 16:02:58.595719152
4230,35,F,Recife,2064.9060311086087,VIP,2023-05-20 23:03:49.725945200
4231,16,F,Fortaleza,1339.3040021368524,Novo,2023-05-21 06:04:40.856171248
4232,51,M,Brasilia,4243.995276330642,Novo,2023-05-21 13:05:31.986397280
4233,27,F,Sao Paulo,2736.443606228818,Regular,2023-05-21 20:06:23.116623328
4234,41,F,Sao Paulo,3246.5648313976335,Novo,2023-05-22 03:07:14.246849376
4235,16,F,Recife,1899.9714324603608,Regular,2023-05-22 10:08:05.377075424
4236,20,F,Salvador,2541.3532224158484,Regular,2023-05-22 17:08:56.507301472
4237,52,M,Sao Paulo,2337.2010894681516,Regular,2023-05-23 00:09:47.637527520
4238,30,M,Porto Alegre,2834.7341777706565,VIP,2023-05-23 07:10:38.767753552
4239,52,F,Belo Horizonte,2132.87014337379,Novo,2023-05-23 14:11:29.897979600
4240,34,F,Fortaleza,1384.2441362647926,Regular,2023-05-23 21:12:21.028205648
4241,12,F,Curitiba,11663.85324913919,Novo,2023-05-24 04:13:12.158431696
4242,45,F,Porto Alegre,1507.6356023012968,Regular,2023-05-24 11:14:03.288657744
4243,27,M,Rio de Janeiro,3264.067850737273,Regular,2023-05-24 18:14:54.418883792
4244,43,F,Curitiba,1229.0368413289486,Regular,2023-05-25 01:15:45.549109824
4245,35,M,Sao Paulo,1098.2532934756123,Novo,2023-05-25 08:16:36.679335872
4246,16,F,Rio de Janeiro,3130.391156726186,Regular,2023-05-25 15:17:27.809561920
4247,36,M,Curitiba,3252.514907859753,Regular,2023-05-25 22:18:18.939787968
4248,61,F,Manaus,5601.27480967627,Novo,2023-05-26 05:19:10.070014016
4249,40,F,Brasilia,3640.1254361137667,Regular,2023-05-26 12:20:01.200240064
4250,34,M,Porto Alegre,2765.826102627702,Regular,2023-05-26 19:20:52.330466096
4251,47,M,Rio de Janeiro,1854.1837995445496,VIP,2023-05-27 02:21:43.460692144
4252,37,F,Recife,6307.5716132483785,Regular,2023-05-27 09:22:34.590918192
4253,37,F,Brasilia,4743.002357971325,Regular,2023-05-27 16:23:25.721144240
4254,21,M,Curitiba,1598.5228469257581,Regular,2023-05-27 23:24:16.851370288
4255,37,F,Salvador,3038.0825768471354,Regular,2023-05-28 06:25:07.981596320
4256,47,F,Recife,3203.586094207619,VIP,2023-05-28 13:25:59.111822368
4257,24,M,Porto Alegre,2507.8301387728593,Novo,2023-05-28 20:26:50.242048416
4258,52,M,Manaus,4384.913783403438,Regular,2023-05-29 03:27:41.372274464
4259,33,F,Rio de Janeiro,4518.189182316968,Regular,2023-05-29 10:28:32.502500512
4260,24,F,Belo Horizonte,2710.1442767166413,Regular,2023-05-29 17:29:23.632726560
4261,46,F,Rio de Janeiro,2590.394286044475,Novo,2023-05-30 00:30:14.762952592
4262,31,F,Brasilia,6307.402555040745,Regular,2023-05-30 07:31:05.893178640
4263,44,M,Rio de Janeiro,4752.468499671981,Regular,2023-05-30 14:31:57.023404688
4264,31,M,Brasilia,3090.7844189912103,Novo,2023-05-30 21:32:48.153630736
4265,34,M,Recife,1320.0111736883064,Regular,2023-05-31 04:33:39.283856784
4266,40,M,Rio de Janeiro,3540.417911133527,Regular,2023-05-31 11:34:30.414082832
4267,38,F,Recife,4226.12903984931,Regular,2023-05-31 18:35:21.544308864
4268,11,F,Manaus,1000.0,Regular,2023-06-01 01:36:12.674534912
4269,21,M,Manaus,3381.0267825323376,Regular,2023-06-01 08:37:03.804760960
4270,46,M,Brasilia,2420.317494457578,Regular,2023-06-01 15:37:54.934987008
4271,33,F,Curitiba,2669.303510662292,Regular,2023-06-01 22:38:46.065213056
4272,28,F,Manaus,1893.7410129668253,Regular,2023-06-02 05:39:37.195439088
4273,18,F,Fortaleza,2768.0693062194346,Novo,2023-06-02 12:40:28.325665136
4274,22,F,Rio de Janeiro,5978.923344986557,VIP,2023-06-02 19:41:19.455891184
4275,10,F,Fortaleza,2384.6335663909576,Novo,2023-06-03 02:42:10.586117232
4276,33,F,Rio de Janeiro,4830.893790870116,Regular,2023-06-03 09:43:01.716343280
4277,27,M,Sao Paulo,1991.8803888031957,Regular,2023-06-03 16:43:52.846569328
4278,23,M,Recife,4356.29888532412,VIP,2023-06-03 23:44:43.976795360
4279,34,M,Brasilia,2983.427027014944,Regular,2023-06-04 06:45:35.107021408
4280,39,F,Porto Alegre,3554.6518835646193,Regular,2023-06-04 13:46:26.237247456
4281,60,F,Porto Alegre,2991.6388543490675,Novo,2023-06-04 20:47:17.367473504
4282,16,F,Salvador,4108.497283663498,Novo,2023-06-05 03:48:08.497699552
4283,48,M,Curitiba,1000.0,Regular,2023-06-05 10:48:59.627925600
4284,46,M,Brasilia,1465.6987105333462,VIP,2023-06-05 17:49:50.758151632
4285,25,M,Manaus,3672.1780862715054,Regular,2023-06-06 00:50:41.888377680
4286,37,M,Belo Horizonte,1073.0183274484505,VIP,2023-06-06 07:51:33.018603728
4287,29,F,Curitiba,2286.345161355466,Regular,2023-06-06 14:52:24.148829776
4288,37,F,Curitiba,2901.0545258525613,Regular,2023-06-06 21:53:15.279055824
4289,53,F,Belo Horizonte,1970.2780052533142,Regular,2023-06-07 04:54:06.409281872
4290,42,F,Recife,2109.5275652037526,Regular,2023-06-07 11:54:57.539507904
4291,41,F,Curitiba,3414.516224635061,Novo,2023-06-07 18:55:48.669733952
4292,29,F,Sao Paulo,4937.663279309801,VIP,2023-06-08 01:56:39.799960000
4293,17,M,Curitiba,1845.9979588970173,VIP,2023-06-08 08:57:30.930186048
4294,32,F,Salvador,2236.06052404276,Regular,2023-06-08 15:58:22.060412096
4295,49,F,Fortaleza,2068.0667513777557,Novo,2023-06-08 22:59:13.190638128
4296,16,F,Porto Alegre,1000.0,Novo,2023-06-09 06:00:04.320864176
4297,22,M,Recife,3199.839384417969,VIP,2023-06-09 13:00:55.451090224
4298,36,M,Brasilia,4756.935193366156,Novo,2023-06-09 20:01:46.581316272
4299,23,M,Manaus,4955.838243304363,Regular,2023-06-10 03:02:37.711542320
4300,25,F,Sao Paulo,1928.7295709854243,Regular,2023-06-10 10:03:28.841768368
4301,29,M,Recife,1594.2377092480233,Regular,2023-06-10 17:04:19.971994400
4302,18,F,Fortaleza,3013.335168688116,Regular,2023-06-11 00:05:11.102220448
4303,23,F,Salvador,4512.636462960815,Novo,2023-06-11 07:06:02.232446496
4304,43,M,Fortaleza,3220.929379782265,Regular,2023-06-11 14:06:53.362672544
4305,19,F,Brasilia,3444.9074495582386,VIP,2023-06-11 21:07:44.492898592
4306,15,F,Belo Horizonte,5275.957528534036,Regular,2023-06-12 04:08:35.623124640
4307,27,M,Manaus,2059.939145616971,Regular,2023-06-12 11:09:26.753350672
4308,43,F,Belo Horizonte,2670.4838619065767,Regular,2023-06-12 18:10:17.883576720
4309,32,M,Rio de Janeiro,6750.033561178102,Novo,2023-06-13 01:11:09.013802768
4310,29,M,Salvador,2701.5864093107302,Novo,2023-06-13 08:12:00.144028816
4311,35,F,Manaus,1581.8202454792447,Regular,2023-06-13 15:12:51.274254864
4312,14,F,Brasilia,2133.079420328205,Regular,2023-06-13 22:13:42.404480912
4313,40,F,Recife,1864.8018399390794,Regular,2023-06-14 05:14:33.534706944
4314,39,F,Porto Alegre,3563.7950910731624,Regular,2023-06-14 12:15:24.664932992
4315,30,F,Manaus,1904.5984885970133,Novo,2023-06-14 19:16:15.795159040
4316,47,F,Recife,3413.580865312832,Regular,2023-06-15 02:17:06.925385088
4317,21,F,Recife,2063.104963279447,Novo,2023-06-15 09:17:58.055611136
4318,48,F,Rio de Janeiro,1031.0270607893556,Novo,2023-06-15 16:18:49.185837168
4319,36,M,Sao Paulo,3474.861473596101,Regular,2023-06-15 23:19:40.316063216
4320,30,F,Salvador,3210.660122990974,Regular,2023-06-16 06:20:31.446289264
4321,34,M,Salvador,3861.762281388815,Novo,2023-06-16 13:21:22.576515312
4322,33,F,Rio de Janeiro,2129.2101970161,Regular,2023-06-16 20:22:13.706741360
4323,49,M,Belo Horizonte,2018.7378377731272,Regular,2023-06-17 03:23:04.836967408
4324,22,F,Belo Horizonte,3643.621666258578,Novo,2023-06-17 10:23:55.967193440
4325,25,M,Brasilia,6370.987666705226,Regular,2023-06-17 17:24:47.097419488
4326,47,M,Sao Paulo,2997.6502320244767,VIP,2023-06-18 00:25:38.227645536
4327,27,F,Recife,3685.9830805387946,Regular,2023-06-18 07:26:29.357871584
4328,45,M,Curitiba,2538.1891121887625,Novo,2023-06-18 14:27:20.488097632
4329,55,F,Curitiba,1377.7193127513283,Regular,2023-06-18 21:28:11.618323680
4330,30,M,Belo Horizonte,4835.378603491836,Regular,2023-06-19 04:29:02.748549712
4331,43,M,Rio de Janeiro,4694.782757520044,Novo,2023-06-19 11:29:53.878775760
4332,21,M,Sao Paulo,4253.030270129068,Novo,2023-06-19 18:30:45.009001808
4333,44,F,Fortaleza,2721.741687971913,Novo,2023-06-20 01:31:36.139227856
4334,37,M,Porto Alegre,4017.953811323944,Novo,2023-06-20 08:32:27.269453904
4335,40,F,Sao Paulo,4660.513427817941,Novo,2023-06-20 15:33:18.399679952
4336,27,M,Brasilia,6701.450955652476,Regular,2023-06-20 22:34:09.529905984
4337,15,M,Recife,4886.653793010429,Regular,2023-06-21 05:35:00.660132032
4338,41,M,Recife,3077.616191538504,Regular,2023-06-21 12:35:51.790358080
4339,10,M,Salvador,1549.787916191362,Regular,2023-06-21 19:36:42.920584128
4340,31,F,Manaus,3222.2306554444694,Regular,2023-06-22 02:37:34.050810176
4341,46,F,Manaus,3388.995005694037,Regular,2023-06-22 09:38:25.181036208
4342,37,F,Salvador,4249.3227133703895,Novo,2023-06-22 16:39:16.311262256
4343,58,M,Brasilia,5866.103712526063,Regular,2023-06-22 23:40:07.441488304
4344,47,M,Recife,2842.458836199178,Regular,2023-06-23 06:40:58.571714352
4345,27,M,Manaus,8522.7436693817,Novo,2023-06-23 13:41:49.701940400
4346,35,F,Manaus,1236.8912942321276,Novo,2023-06-23 20:42:40.832166448
4347,34,M,Porto Alegre,3676.3325193666647,Regular,2023-06-24 03:43:31.962392480
4348,16,F,Manaus,1999.674715187229,Regular,2023-06-24 10:44:23.092618528
4349,23,M,Recife,1148.7032772506457,Regular,2023-06-24 17:45:14.222844576
4350,28,M,Brasilia,2694.8903925561995,Novo,2023-06-25 00:46:05.353070624
4351,10,M,Fortaleza,1438.5826698027097,Novo,2023-06-25 07:46:56.483296672
4352,35,M,Belo Horizonte,2749.8071226524357,Regular,2023-06-25 14:47:47.613522720
4353,32,F,Sao Paulo,3033.233902934531,Regular,2023-06-25 21:48:38.743748752
4354,14,M,Rio de Janeiro,5214.876600130626,Regular,2023-06-26 04:49:29.873974800
4355,39,F,Curitiba,1402.774629682417,Regular,2023-06-26 11:50:21.004200848
4356,43,M,Sao Paulo,4694.855354820742,Regular,2023-06-26 18:51:12.134426896
4357,37,F,Porto Alegre,3130.7886765718863,Novo,2023-06-27 01:52:03.264652944
4358,31,M,Manaus,4986.176072337153,Regular,2023-06-27 08:52:54.394878992
4359,42,F,Brasilia,2402.161923904078,Novo,2023-06-27 15:53:45.525105024
4360,43,F,Fortaleza,1531.308238105482,Regular,2023-06-27 22:54:36.655331072
4361,38,F,Curitiba,1621.732557846416,Regular,2023-06-28 05:55:27.785557120
4362,25,M,Salvador,1562.5842078250955,Novo,2023-06-28 12:56:18.915783168
4363,38,F,Fortaleza,3785.400892807547,Novo,2023-06-28 19:57:10.046009216
4364,49,M,Belo Horizonte,6238.287665387878,Novo,2023-06-29 02:58:01.176235248
4365,27,M,Manaus,2247.3886848157917,Novo,2023-06-29 09:58:52.306461296
4366,60,M,Rio de Janeiro,4082.919801723073,Regular,2023-06-29 16:59:43.436687344
4367,28,M,Curitiba,1391.6967580475082,VIP,2023-06-30 00:00:34.566913392
4368,35,F,Manaus,3262.211519529426,Regular,2023-06-30 07:01:25.697139440
4369,26,M,Curitiba,4164.20769897775,Regular,2023-06-30 14:02:16.827365488
4370,37,F,Rio de Janeiro,1445.1055059242656,Regular,2023-06-30 21:03:07.957591520
4371,14,F,Belo Horizonte,2692.0500036791636,Regular,2023-07-01 04:03:59.087817568
4372,28,F,Salvador,4263.981257190438,VIP,2023-07-01 11:04:50.218043616
4373,21,F,Recife,1000.0,Regular,2023-07-01 18:05:41.348269664
4374,36,M,Brasilia,5812.270300091234,Regular,2023-07-02 01:06:32.478495712
4375,46,F,Fortaleza,3557.59376975503,VIP,2023-07-02 08:07:23.608721760
4376,42,M,Sao Paulo,4265.709601198168,Novo,2023-07-02 15:08:14.738947792
4377,6,F,Salvador,2425.1298792782013,Regular,2023-07-02 22:09:05.869173840
4378,59,F,Salvador,1259.7124494990821,Regular,2023-07-03 05:09:56.999399888
4379,38,F,Porto Alegre,3893.374254211785,Regular,2023-07-03 12:10:48.129625936
4380,25,M,Curitiba,2860.365913152412,VIP,2023-07-03 19:11:39.259851984
4381,36,M,Curitiba,3029.2117850543186,Novo,2023-07-04 02:12:30.390078016
4382,37,M,Porto Alegre,5134.837583734667,Regular,2023-07-04 09:13:21.520304064
4383,26,M,Fortaleza,4363.509470236212,VIP,2023-07-04 16:14:12.650530112
4384,37,M,Curitiba,7790.175819791392,Regular,2023-07-04 23:15:03.780756160
4385,27,F,Recife,3219.3254030671374,Regular,2023-07-05 06:15:54.910982208
4386,30,M,Brasilia,2109.8956728577027,Novo,2023-07-05 13:16:46.041208256
4387,26,F,Sao Paulo,2712.949169400816,Regular,2023-07-05 20:17:37.171434288
4388,17,F,Sao Paulo,3669.5770393345097,VIP,2023-07-06 03:18:28.301660336
4389,36,F,Rio de Janeiro,4953.889276598715,Regular,2023-07-06 10:19:19.431886384
4390,42,M,Rio de Janeiro,1431.5070139985305,Novo,2023-07-06 17:20:10.562112432
4391,41,M,Brasilia,2993.7103223888225,Novo,2023-07-07 00:21:01.692338480
4392,44,M,Manaus,6665.970467362321,Regular,2023-07-07 07:21:52.822564528
4393,38,M,Manaus,2643.5964599640656,Regular,2023-07-07 14:22:43.952790560
4394,28,F,Salvador,4748.129013008055,Novo,2023-07-07 21:23:35.083016608
4395,45,M,Salvador,3814.476693772655,Novo,2023-07-08 04:24:26.213242656
4396,18,F,Porto Alegre,4807.489547542722,Regular,2023-07-08 11:25:17.343468704
4397,24,F,Belo Horizonte,1988.4679149210804,Regular,2023-07-08 18:26:08.473694752
4398,23,F,Rio de Janeiro,1992.8063790013482,Novo,2023-07-09 01:26:59.603920800
4399,47,M,Belo Horizonte,3011.3264630284502,Regular,2023-07-09 08:27:50.734146832
4400,46,M,Curitiba,1385.6007878131345,Regular,2023-07-09 15:28:41.864372880
4401,40,F,Sao Paulo,2604.848243650479,Regular,2023-07-09 22:29:32.994598928
4402,47,F,Salvador,3382.729911984675,VIP,2023-07-10 05:30:24.124824976
4403,24,M,Manaus,7275.8636769541845,Regular,2023-07-10 12:31:15.255051024
4404,39,M,Brasilia,3645.9020675541897,Regular,2023-07-10 19:32:06.385277056
4405,33,M,Rio de Janeiro,4074.951955061706,Regular,2023-07-11 02:32:57.515503104
4406,45,F,Sao Paulo,5336.0338086271495,VIP,2023-07-11 09:33:48.645729152
4407,33,M,Fortaleza,1840.276673906095,Regular,2023-07-11 16:34:39.775955200
4408,30,F,Brasilia,2744.7867626033485,Novo,2023-07-11 23:35:30.906181248
4409,41,M,Belo Horizonte,10023.687249323279,Regular,2023-07-12 06:36:22.036407296
4410,45,F,Recife,2865.330237953956,Regular,2023-07-12 13:37:13.166633328
4411,26,F,Belo Horizonte,5209.376085904463,Regular,2023-07-12 20:38:04.296859376
4412,34,F,Rio de Janeiro,4826.461833626637,Regular,2023-07-13 03:38:55.427085424
4413,22,M,Brasilia,1423.5985609833072,Regular,2023-07-13 10:39:46.557311472
4414,5,M,Recife,3481.573544401827,Novo,2023-07-13 17:40:37.687537520
4415,37,M,Curitiba,3207.9062222795005,Novo,2023-07-14 00:41:28.817763568
4416,42,F,Fortaleza,3515.6488925968106,Novo,2023-07-14 07:42:19.947989600
4417,38,F,Belo Horizonte,2044.5720091709713,Regular,2023-07-14 14:43:11.078215648
4418,11,F,Fortaleza,1705.3748928357438,Regular,2023-07-14 21:44:02.208441696
4419,30,M,Brasilia,2349.587359433096,Regular,2023-07-15 04:44:53.338667744
4420,8,F,Sao Paulo,2838.7028999589857,VIP,2023-07-15 11:45:44.468893792
4421,51,M,Brasilia,5391.032606745309,Regular,2023-07-15 18:46:35.599119840
4422,21,F,Manaus,7395.710210840793,Regular,2023-07-16 01:47:26.729345872
4423,50,M,Recife,5992.709482303665,Novo,2023-07-16 08:48:17.859571920
4424,46,F,Sao Paulo,4582.924476823558,Novo,2023-07-16 15:49:08.989797968
4425,24,M,Belo Horizonte,1804.1229796742618,Novo,2023-07-16 22:50:00.120024016
4426,21,M,Curitiba,2429.7700749730643,Regular,2023-07-17 05:50:51.250250064
4427,39,F,Fortaleza,3310.859247942589,Novo,2023-07-17 12:51:42.380476096
4428,24,M,Brasilia,2172.818563608025,Novo,2023-07-17 19:52:33.510702144
4429,36,F,Porto Alegre,3978.2719726263804,Regular,2023-07-18 02:53:24.640928192
4430,29,F,Rio de Janeiro,4273.733388708098,Regular,2023-07-18 09:54:15.771154240
4431,13,F,Belo Horizonte,3897.712148065851,Regular,2023-07-18 16:55:06.901380288
4432,8,M,Rio de Janeiro,4976.923969043267,Regular,2023-07-18 23:55:58.031606336
4433,37,F,Sao Paulo,1896.3843777401812,Novo,2023-07-19 06:56:49.161832368
4434,28,F,Manaus,4752.444290017431,Novo,2023-07-19 13:57:40.292058416
4435,28,M,Belo Horizonte,2105.2242551179042,Novo,2023-07-19 20:58:31.422284464
4436,43,F,Manaus,1862.233818276444,Novo,2023-07-20 03:59:22.552510512
4437,49,M,Manaus,3889.5862445757907,Regular,2023-07-20 11:00:13.682736560
4438,31,M,Curitiba,5474.941014938705,Regular,2023-07-20 18:01:04.812962608
4439,30,M,Sao Paulo,3804.754482276249,Regular,2023-07-21 01:01:55.943188640
4440,41,M,Brasilia,3012.1277806854614,Regular,2023-07-21 08:02:47.073414688
4441,18,M,Porto Alegre,3481.0070498651958,Regular,2023-07-21 15:03:38.203640736
4442,37,F,Recife,3191.3951747897554,Novo,2023-07-21 22:04:29.333866784
4443,41,F,Manaus,1697.6913062970086,Novo,2023-07-22 05:05:20.464092832
4444,43,M,Sao Paulo,1601.490324532272,Regular,2023-07-22 12:06:11.594318880
4445,11,F,Curitiba,2865.7548295612814,Regular,2023-07-22 19:07:02.724544912
4446,25,F,Belo Horizonte,3102.3911066613155,Regular,2023-07-23 02:07:53.854770960
4447,24,F,Salvador,2997.896602326004,Regular,2023-07-23 09:08:44.984997008
4448,36,F,Salvador,4179.934296376113,Novo,2023-07-23 16:09:36.115223056
4449,40,F,Porto Alegre,2676.490343431302,Regular,2023-07-23 23:10:27.245449104
4450,52,M,Curitiba,3950.0739962692683,Novo,2023-07-24 06:11:18.375675136
4451,29,M,Sao Paulo,2773.0598162544647,Regular,2023-07-24 13:12:09.505901184
4452,29,M,Curitiba,7418.109215785779,Regular,2023-07-24 20:13:00.636127232
4453,48,F,Recife,3103.7205968904295,Novo,2023-07-25 03:13:51.766353280
4454,38,M,Recife,9608.095523239856,Novo,2023-07-25 10:14:42.896579328
4455,50,F,Brasilia,3554.62835593768,Novo,2023-07-25 17:15:34.026805376
4456,38,M,Salvador,2678.8996603661917,Novo,2023-07-26 00:16:25.157031408
4457,21,F,Salvador,1901.2674313039329,Regular,2023-07-26 07:17:16.287257456
4458,19,M,Recife,1448.8938945575958,Regular,2023-07-26 14:18:07.417483504
4459,16,M,Curitiba,1815.795345864096,VIP,2023-07-26 21:18:58.547709552
4460,42,M,Porto Alegre,1920.223463363787,Regular,2023-07-27 04:19:49.677935600
4461,49,M,Porto Alegre,3631.53248449334,Novo,2023-07-27 11:20:40.808161648
4462,57,M,Manaus,2291.397825486218,Novo,2023-07-27 18:21:31.938387680
4463,45,F,Belo Horizonte,3273.004097065637,Novo,2023-07-28 01:22:23.068613728
4464,48,M,Salvador,5658.924758695498,Novo,2023-07-28 08:23:14.198839776
4465,28,M,Recife,2852.912907710107,Regular,2023-07-28 15:24:05.329065824
4466,21,F,Curitiba,8430.221697057239,Novo,2023-07-28 22:24:56.459291872
4467,45,M,Sao Paulo,1655.8909971974845,VIP,2023-07-29 05:25:47.589517920
4468,40,F,Belo Horizonte,2764.757552912141,Regular,2023-07-29 12:26:38.719743952
4469,36,F,Porto Alegre,2276.3840913557488,Regular,2023-07-29 19:27:29.849970000
4470,39,M,Rio de Janeiro,4761.19184280862,Regular,2023-07-30 02:28:20.980196048
4471,38,M,Rio de Janeiro,1000.0,Regular,2023-07-30 09:29:12.110422096
4472,50,M,Curitiba,1448.7296607896703,Regular,2023-07-30 16:30:03.240648144
4473,50,F,Fortaleza,2825.177825769567,Regular,2023-07-30 23:30:54.370874176
4474,41,F,Fortaleza,6474.902706973098,Novo,2023-07-31 06:31:45.501100224
4475,45,F,Salvador,3337.3118180655556,VIP,2023-07-31 13:32:36.631326272
4476,41,F,Sao Paulo,1516.6000100111496,Novo,2023-07-31 20:33:27.761552320
4477,29,M,Manaus,1638.3037776434605,Regular,2023-08-01 03:34:18.891778368
4478,44,F,Curitiba,6880.831983307097,Regular,2023-08-01 10:35:10.022004416
4479,18,F,Rio de Janeiro,2185.1343664939945,Novo,2023-08-01 17:36:01.152230448
4480,47,F,Rio de Janeiro,1860.3470099120746,Novo,2023-08-02 00:36:52.282456496
4481,20,F,Sao Paulo,6239.693117806671,Novo,2023-08-02 07:37:43.412682544
4482,38,F,Salvador,4942.114241802907,Regular,2023-08-02 14:38:34.542908592
4483,24,M,Fortaleza,5636.563338545149,Regular,2023-08-02 21:39:25.673134640
4484,41,M,Brasilia,1853.7744074023922,Regular,2023-08-03 04:40:16.803360688
4485,34,F,Salvador,1390.539637905995,Regular,2023-08-03 11:41:07.933586720
4486,15,M,Salvador,3186.19675499255,Novo,2023-08-03 18:41:59.063812768
4487,40,F,Porto Alegre,3524.7439226008423,Regular,2023-08-04 01:42:50.194038816
4488,28,M,Manaus,3577.075699397582,Regular,2023-08-04 08:43:41.324264864
4489,45,F,Manaus,6242.224996874923,Regular,2023-08-04 15:44:32.454490912
4490,35,F,Rio de Janeiro,1252.7751068098153,Regular,2023-08-04 22:45:23.584716944
4491,39,M,Manaus,4581.801432498324,Regular,2023-08-05 05:46:14.714942992
4492,23,F,Rio de Janeiro,1722.7678265734971,Novo,2023-08-05 12:47:05.845169040
4493,27,F,Salvador,4572.7390573052135,Regular,2023-08-05 19:47:56.975395088
4494,29,F,Sao Paulo,2350.8250902242125,Novo,2023-08-06 02:48:48.105621136
4495,45,M,Brasilia,1984.285347910544,Regular,2023-08-06 09:49:39.235847184
4496,55,M,Sao Paulo,2197.440705582906,Novo,2023-08-06 16:50:30.366073216
4497,25,M,Salvador,1446.9235613214319,Regular,2023-08-06 23:51:21.496299264
4498,47,M,Recife,3041.829643940844,Regular,2023-08-07 06:52:12.626525312
4499,8,F,Curitiba,2025.685224294254,Regular,2023-08-07 13:53:03.756751360
4500,20,F,Fortaleza,4416.704529604434,Regular,2023-08-07 20:53:54.886977408
4501,23,F,Curitiba,4105.275120694865,Regular,2023-08-08 03:54:46.017203456
4502,18,F,Brasilia,6933.212343771005,Regular,2023-08-08 10:55:37.147429488
4503,15,F,Manaus,3580.163475037639,Novo,2023-08-08 17:56:28.277655536
4504,39,M,Curitiba,3867.404478156111,Regular,2023-08-09 00:57:19.407881584
4505,32,F,Manaus,6003.211805556882,Regular,2023-08-09 07:58:10.538107632
4506,39,M,Salvador,2178.013827063269,Regular,2023-08-09 14:59:01.668333680
4507,43,F,Brasilia,1416.3959963396399,VIP,2023-08-09 21:59:52.798559728
4508,38,M,Porto Alegre,3294.623016325057,Novo,2023-08-10 05:00:43.928785760
4509,42,M,Fortaleza,1463.6421994861519,Novo,2023-08-10 12:01:35.059011808
4510,34,F,Fortaleza,10167.67995293473,Regular,2023-08-10 19:02:26.189237856
4511,20,F,Recife,6171.82059834561,Regular,2023-08-11 02:03:17.319463904
4512,47,F,Porto Alegre,8795.43544664824,Regular,2023-08-11 09:04:08.449689952
4513,27,F,Rio de Janeiro,3075.5022133862976,Regular,2023-08-11 16:04:59.579915984
4514,23,M,Fortaleza,3925.648332579567,Regular,2023-08-11 23:05:50.710142032
4515,32,F,Belo Horizonte,2369.092582008965,Regular,2023-08-12 06:06:41.840368080
4516,24,M,Rio de Janeiro,4635.328748075565,Regular,2023-08-12 13:07:32.970594128
4517,29,F,Fortaleza,1623.319480784491,Novo,2023-08-12 20:08:24.100820176
4518,39,F,Salvador,1000.0,Regular,2023-08-13 03:09:15.231046224
4519,39,M,Brasilia,2007.4984832034345,Regular,2023-08-13 10:10:06.361272256
4520,24,F,Brasilia,1439.8054254014316,Regular,2023-08-13 17:10:57.491498304
4521,29,F,Belo Horizonte,6241.422299979378,Regular,2023-08-14 00:11:48.621724352
4522,47,M,Salvador,7389.6727307354,Novo,2023-08-14 07:12:39.751950400
4523,40,F,Belo Horizonte,1478.13356149204,Regular,2023-08-14 14:13:30.882176448
4524,59,F,Manaus,5686.543104607421,Regular,2023-08-14 21:14:22.012402496
4525,49,F,Sao Paulo,4796.743320588683,Regular,2023-08-15 04:15:13.142628528
4526,48,M,Fortaleza,1359.8254945148376,Regular,2023-08-15 11:16:04.272854576
4527,18,M,Salvador,2452.5074632010405,Regular,2023-08-15 18:16:55.403080624
4528,44,F,Sao Paulo,2230.3596711004807,Regular,2023-08-16 01:17:46.533306672
4529,34,M,Sao Paulo,4332.923209407261,Regular,2023-08-16 08:18:37.663532720
4530,28,F,Brasilia,1612.6117112219756,Regular,2023-08-16 15:19:28.793758768
4531,37,M,Brasilia,2837.1737782714245,Regular,2023-08-16 22:20:19.923984800
4532,46,F,Porto Alegre,2115.470971022724,Regular,2023-08-17 05:21:11.054210848
4533,41,F,Manaus,3776.9443613477047,Novo,2023-08-17 12:22:02.184436896
